Applicant_ID,Govt_Employed, Income_annum, Cibil_Score, Education, Loan_Status
2140, Yes,8800000,406, Graduate, Approved
2141, No,4800000,860, Not Graduate, Approved
2142, Yes,4400000,806, Graduate, Approved
2143, No,2000000,448, Not Graduate, Approved
2144, No,6800000,393, Graduate, Rejected
2145, Yes,6600000,811, Not Graduate, Approved
2146, No,3300000,829, Graduate, Approved
2147, No,7400000,700, Not Graduate, Approved
2148, Yes,4500000,719, Not Graduate, Approved
2149, Yes,9500000,430, Not Graduate, Rejected
2150, No,800000,338, Graduate, Approved
2151, No,4000000,695, Graduate, Approved
2152, No,7000000,374, Not Graduate, Rejected
2153, No,3500000,609, Graduate, Approved
2154, Yes,9700000,631, Graduate, Approved
2155, No,3400000,439, Not Graduate, Rejected
2156, Yes,4600000,837, Graduate, Approved
2157, No,3800000,833, Graduate, Approved
2158, Yes,4200000,863, Not Graduate, Approved
2159, No,2500000,684, Graduate, Approved
2160, Yes,7000000,542, Not Graduate, Rejected
2161, No,5300000,753, Not Graduate, Approved
2162, No,6400000,512, Not Graduate, Rejected
2163, No,3400000,385, Not Graduate, Rejected
2164, No,6700000,749, Not Graduate, Approved
2165, Yes,4600000,618, Not Graduate, Approved
2166, Yes,900000,583, Graduate, Approved
2167, No,5100000,655, Graduate, Approved
2168, Yes,7000000,380, Not Graduate, Rejected
2169, Yes,4100000,679, Graduate, Approved
2170, No,4600000,410, Graduate, Rejected
2171, Yes,3600000,590, Graduate, Approved
2172, No,5900000,397, Graduate, Rejected
2173, No,600000,425, Graduate, Rejected
2174, No,4900000,383, Graduate, Approved
2175, Yes,6400000,406, Graduate, Rejected
2176, No,7000000,563, Graduate, Approved
2177, Yes,6700000,782, Graduate, Approved
2178, Yes,800000,852, Not Graduate, Approved
2179, No,7600000,753, Not Graduate, Approved
2180, Yes,3200000,489, Graduate, Rejected
2181, Yes,4900000,586, Not Graduate, Approved
2182, No,7200000,560, Not Graduate, Approved
2183, No,5600000,487, Graduate, Rejected
2184, Yes,7300000,434, Graduate, Rejected
2185, No,3300000,504, Not Graduate, Rejected
2186, Yes,9200000,827, Graduate, Approved
2187, Yes,8100000,657, Not Graduate, Approved
2188, No,6600000,447, Graduate, Rejected
2189, Yes,4200000,834, Graduate, Approved
2190, No,5800000,354, Graduate, Rejected
2191, Yes,5600000,883, Graduate, Approved
2192, Yes,3600000,641, Not Graduate, Approved
2193, Yes,7700000,621, Graduate, Approved
2194, Yes,7800000,587, Graduate, Approved
2195, No,5700000,424, Not Graduate, Rejected
2196, No,6300000,515, Graduate, Rejected
2197, Yes,2300000,592, Not Graduate, Approved
2198, Yes,9600000,319, Graduate, Rejected
2199, Yes,1000000,360, Not Graduate, Rejected
2200, Yes,7200000,535, Graduate, Rejected
2201, Yes,3800000,666, Not Graduate, Approved
2202, Yes,9300000,419, Not Graduate, Rejected
2203, Yes,7200000,640, Not Graduate, Approved
2204, No,7600000,545, Graduate, Rejected
2205, No,4500000,843, Graduate, Approved
2206, Yes,9900000,559, Not Graduate, Approved
2207, Yes,700000,650, Not Graduate, Approved
2208, No,3500000,479, Graduate, Rejected
2209, Yes,300000,324, Graduate, Rejected
2210, Yes,5400000,354, Not Graduate, Approved
2211, Yes,2800000,521, Not Graduate, Rejected
2212, Yes,4900000,505, Not Graduate, Rejected
2213, No,600000,436, Not Graduate, Rejected
2214, No,3000000,683, Graduate, Approved
2215, No,1800000,348, Graduate, Rejected
2216, Yes,5100000,867, Graduate, Approved
2217, No,1400000,880, Graduate, Approved
2218, Yes,6700000,673, Graduate, Approved
2219, No,4300000,482, Not Graduate, Rejected
2220, Yes,7800000,767, Graduate, Approved
2221, No,5400000,760, Not Graduate, Approved
2222, No,500000,857, Not Graduate, Approved
2223, No,8600000,735, Graduate, Approved
2224, No,2500000,810, Graduate, Approved
2225, No,3000000,680, Not Graduate, Approved
2226, Yes,7000000,889, Not Graduate, Approved
2227, Yes,400000,688, Not Graduate, Approved
2228, No,5200000,531, Not Graduate, Rejected
2229, No,3300000,660, Graduate, Approved
2230, Yes,2400000,414, Not Graduate, Rejected
2231, Yes,5800000,528, Graduate, Rejected
2232, Yes,9400000,817, Not Graduate, Approved
2233, No,6100000,799, Not Graduate, Approved
2234, Yes,7500000,655, Graduate, Approved
2235, No,4100000,546, Not Graduate, Rejected
2236, No,8500000,745, Not Graduate, Approved
2237, No,4300000,884, Graduate, Approved
2238, No,9300000,822, Not Graduate, Approved
2239, No,6000000,623, Not Graduate, Approved
2240, Yes,5300000,361, Not Graduate, Rejected
2241, Yes,7400000,778, Not Graduate, Approved
2242, Yes,1100000,779, Not Graduate, Approved
2243, Yes,6600000,594, Graduate, Approved
2244, No,8200000,530, Graduate, Approved
2245, No,3300000,324, Not Graduate, Rejected
2246, Yes,2500000,394, Graduate, Rejected
2247, Yes,3300000,816, Graduate, Approved
2248, No,1000000,423, Not Graduate, Rejected
2249, Yes,6200000,539, Graduate, Rejected
2250, No,7000000,554, Graduate, Approved
2251, Yes,7000000,523, Graduate, Rejected
2252, Yes,5300000,852, Not Graduate, Approved
2253, Yes,1800000,505, Not Graduate, Rejected
2254, Yes,2300000,430, Graduate, Rejected
2255, No,4000000,784, Graduate, Approved
2256, No,8900000,380, Not Graduate, Rejected
2257, No,8000000,565, Graduate, Approved
2258, Yes,7900000,446, Graduate, Rejected
2259, Yes,6700000,406, Graduate, Rejected
2260, No,2400000,712, Not Graduate, Approved
2261, No,8600000,729, Not Graduate, Approved
2262, Yes,5300000,508, Not Graduate, Rejected
2263, No,7400000,648, Graduate, Approved
2264, Yes,8700000,346, Not Graduate, Rejected
2265, No,8200000,394, Graduate, Rejected
2266, Yes,3700000,501, Not Graduate, Rejected
2267, Yes,9200000,655, Not Graduate, Approved
2268, No,6100000,662, Not Graduate, Approved
2269, Yes,8800000,820, Graduate, Approved
2270, No,9200000,521, Not Graduate, Rejected
2271, No,7200000,473, Graduate, Rejected
2272, No,600000,561, Graduate, Approved
2273, No,8000000,461, Graduate, Rejected
2274, Yes,6900000,715, Graduate, Approved
2275, Yes,4300000,440, Not Graduate, Rejected
2276, Yes,8500000,749, Not Graduate, Approved
2277, No,8600000,787, Not Graduate, Approved
2278, No,6300000,748, Graduate, Approved
2279, Yes,5800000,321, Not Graduate, Rejected
2280, Yes,1000000,303, Graduate, Rejected
2281, Yes,1700000,682, Not Graduate, Approved
2282, No,3200000,638, Not Graduate, Approved
2283, Yes,7500000,440, Graduate, Rejected
2284, Yes,2000000,873, Not Graduate, Approved
2285, No,9100000,437, Not Graduate, Rejected
2286, Yes,8400000,796, Graduate, Approved
2287, No,7100000,824, Graduate, Approved
2288, No,200000,338, Not Graduate, Rejected
2289, Yes,5000000,575, Not Graduate, Approved
2290, Yes,4500000,773, Not Graduate, Approved
2291, Yes,5100000,733, Not Graduate, Approved
2292, Yes,4100000,475, Graduate, Rejected
2293, No,7200000,677, Not Graduate, Approved
2294, No,7800000,403, Not Graduate, Rejected
2295, Yes,7500000,767, Graduate, Approved
2296, Yes,6400000,813, Graduate, Approved
2297, No,7000000,597, Graduate, Approved
2298, Yes,9000000,896, Not Graduate, Approved
2299, Yes,4400000,810, Not Graduate, Approved
2300, No,900000,337, Not Graduate, Rejected
2301, No,9800000,792, Graduate, Approved
2302, No,600000,784, Not Graduate, Approved
2303, Yes,9700000,434, Graduate, Rejected
2304, Yes,8400000,384, Graduate, Rejected
2305, No,8300000,642, Graduate, Approved
2306, No,7900000,314, Graduate, Rejected
2307, No,8600000,606, Not Graduate, Approved
2308, Yes,6700000,843, Not Graduate, Approved
2309, No,2700000,778, Graduate, Approved
2310, No,6600000,718, Not Graduate, Approved
2311, Yes,7100000,437, Graduate, Rejected
2312, Yes,300000,586, Graduate, Approved
2313, No,2200000,777, Graduate, Approved
2314, Yes,8700000,525, Graduate, Rejected
2315, No,7200000,632, Graduate, Approved
2316, No,2000000,337, Not Graduate, Rejected
2317, Yes,8600000,458, Graduate, Rejected
2318, Yes,2300000,364, Graduate, Rejected
2319, Yes,9600000,499, Not Graduate, Rejected
2320, Yes,1900000,887, Graduate, Approved
2321, No,2100000,882, Graduate, Approved
2322, Yes,3900000,817, Not Graduate, Approved
2323, Yes,200000,704, Not Graduate, Approved
2324, Yes,1900000,742, Not Graduate, Approved
2325, Yes,3200000,393, Not Graduate, Approved
2326, No,1100000,828, Not Graduate, Approved
2327, Yes,8000000,779, Graduate, Approved
2328, Yes,6100000,860, Graduate, Approved
2329, No,3200000,432, Graduate, Approved
2330, Yes,9000000,532, Graduate, Rejected
2331, Yes,1200000,678, Not Graduate, Approved
2332, No,7900000,601, Graduate, Approved
2333, Yes,7700000,807, Graduate, Approved
2334, No,4400000,879, Not Graduate, Approved
2335, No,3100000,665, Not Graduate, Approved
2336, Yes,2600000,697, Not Graduate, Approved
2337, No,5500000,867, Graduate, Approved
2338, No,5700000,544, Graduate, Rejected
2339, No,6100000,482, Graduate, Rejected
2340, No,8200000,857, Graduate, Approved
2341, No,6000000,549, Graduate, Rejected
2342, Yes,8000000,720, Graduate, Approved
2343, No,2000000,302, Not Graduate, Rejected
2344, Yes,1300000,669, Graduate, Approved
2345, No,7000000,591, Graduate, Approved
2346, No,4100000,440, Graduate, Rejected
2347, No,8000000,890, Graduate, Approved
2348, No,8100000,663, Not Graduate, Approved
2349, Yes,9500000,433, Graduate, Rejected
2350, No,9200000,317, Graduate, Rejected
2351, No,3900000,360, Graduate, Rejected
2352, No,9100000,727, Graduate, Approved
2353, Yes,3000000,685, Graduate, Approved
2354, No,2000000,373, Graduate, Rejected
2355, No,6300000,469, Graduate, Rejected
2356, Yes,4100000,548, Not Graduate, Rejected
2357, No,9800000,618, Not Graduate, Approved
2358, No,5200000,658, Graduate, Approved
2359, No,7600000,781, Graduate, Approved
2360, No,9200000,715, Not Graduate, Approved
2361, No,2200000,409, Not Graduate, Rejected
2362, Yes,8300000,504, Not Graduate, Rejected
2363, Yes,6100000,428, Graduate, Rejected
2364, No,4500000,704, Graduate, Approved
2365, No,6600000,834, Not Graduate, Approved
2366, No,8900000,694, Not Graduate, Approved
2367, Yes,3900000,453, Graduate, Rejected
2368, Yes,8900000,404, Graduate, Rejected
2369, No,6400000,776, Not Graduate, Approved
2370, Yes,9500000,526, Not Graduate, Rejected
2371, Yes,300000,641, Graduate, Approved
2372, No,4100000,582, Not Graduate, Approved
2373, No,8100000,778, Graduate, Approved
2374, No,9900000,763, Graduate, Approved
2375, No,4800000,650, Not Graduate, Approved
2376, Yes,2900000,820, Graduate, Approved
2377, Yes,3500000,824, Not Graduate, Approved
2378, Yes,4900000,718, Not Graduate, Approved
2379, Yes,5100000,313, Not Graduate, Rejected
2380, No,7300000,751, Graduate, Approved
2381, Yes,200000,520, Graduate, Rejected
2382, No,1400000,355, Graduate, Approved
2383, Yes,8700000,314, Graduate, Rejected
2384, Yes,2800000,728, Not Graduate, Approved
2385, Yes,9100000,564, Graduate, Approved
2386, Yes,6800000,699, Not Graduate, Approved
2387, Yes,5000000,624, Not Graduate, Approved
2388, Yes,4400000,795, Graduate, Approved
2389, Yes,8400000,703, Not Graduate, Approved
2390, No,7800000,394, Graduate, Rejected
2391, Yes,4800000,779, Graduate, Approved
2392, No,3200000,405, Graduate, Rejected
2393, Yes,2300000,612, Graduate, Approved
2394, Yes,9200000,448, Not Graduate, Rejected
2395, Yes,4700000,506, Not Graduate, Rejected
2396, Yes,8000000,776, Not Graduate, Approved
2397, Yes,2600000,730, Graduate, Approved
2398, No,200000,730, Not Graduate, Approved
2399, No,7300000,345, Graduate, Rejected
2400, No,3300000,847, Not Graduate, Approved
2401, No,8300000,398, Not Graduate, Rejected
2402, Yes,4100000,307, Not Graduate, Rejected
2403, No,7300000,852, Not Graduate, Approved
2404, No,9300000,364, Not Graduate, Rejected
2405, Yes,4300000,552, Graduate, Approved
2406, No,2600000,421, Not Graduate, Approved
2407, No,2900000,588, Graduate, Approved
2408, Yes,900000,763, Graduate, Approved
2409, Yes,4900000,823, Not Graduate, Approved
2410, No,7700000,642, Graduate, Approved
2411, No,4700000,647, Graduate, Approved
2412, No,3000000,886, Not Graduate, Approved
2413, No,9700000,518, Not Graduate, Rejected
2414, Yes,6900000,515, Graduate, Rejected
2415, Yes,3800000,340, Not Graduate, Rejected
2416, Yes,600000,521, Not Graduate, Rejected
2417, Yes,1200000,330, Not Graduate, Rejected
2418, Yes,7800000,474, Not Graduate, Approved
2419, No,9000000,898, Not Graduate, Approved
2420, No,2800000,436, Not Graduate, Rejected
2421, No,7800000,326, Not Graduate, Rejected
2422, Yes,4700000,876, Graduate, Approved
2423, No,4600000,597, Graduate, Approved
2424, No,5100000,436, Graduate, Rejected
2425, Yes,6100000,640, Not Graduate, Approved
2426, No,6000000,302, Not Graduate, Rejected
2427, No,8400000,476, Not Graduate, Rejected
2428, No,9300000,393, Graduate, Rejected
2429, No,4200000,506, Graduate, Rejected
2430, No,9600000,418, Graduate, Rejected
2431, No,5600000,865, Graduate, Approved
2432, No,7800000,703, Graduate, Approved
2433, Yes,4500000,568, Graduate, Approved
2434, No,2400000,425, Graduate, Rejected
2435, No,3900000,305, Not Graduate, Rejected
2436, Yes,9600000,456, Graduate, Rejected
2437, No,900000,602, Not Graduate, Approved
2438, Yes,1100000,814, Graduate, Approved
2439, No,6400000,640, Not Graduate, Approved
2440, No,4600000,817, Graduate, Approved
2441, No,7600000,361, Graduate, Rejected
2442, No,6800000,839, Not Graduate, Approved
2443, No,7100000,592, Graduate, Approved
2444, Yes,6700000,498, Not Graduate, Rejected
2445, Yes,5800000,847, Not Graduate, Approved
2446, Yes,8600000,643, Graduate, Approved
2447, Yes,3500000,389, Graduate, Approved
2448, Yes,4800000,381, Graduate, Rejected
2449, Yes,6100000,400, Graduate, Rejected
2450, Yes,5200000,718, Graduate, Approved
2451, Yes,4100000,309, Not Graduate, Rejected
2452, No,3200000,838, Not Graduate, Approved
2453, Yes,7500000,678, Not Graduate, Approved
2454, Yes,1500000,826, Not Graduate, Approved
2455, Yes,1200000,348, Graduate, Rejected
2456, Yes,8400000,476, Graduate, Rejected
2457, Yes,7900000,666, Not Graduate, Approved
2458, Yes,2100000,896, Graduate, Approved
2459, No,2500000,547, Graduate, Rejected
2460, Yes,3700000,405, Not Graduate, Approved
2461, No,1100000,498, Graduate, Rejected
2462, No,6500000,779, Graduate, Approved
2463, Yes,8200000,403, Not Graduate, Rejected
2464, No,5000000,709, Not Graduate, Approved
2465, No,1500000,507, Not Graduate, Rejected
2466, No,3700000,368, Not Graduate, Rejected
2467, Yes,4100000,760, Graduate, Approved
2468, No,7200000,796, Not Graduate, Approved
2469, No,2000000,876, Graduate, Approved
2470, No,2000000,673, Not Graduate, Approved
2471, Yes,5100000,747, Graduate, Approved
2472, No,6000000,589, Not Graduate, Approved
2473, No,4900000,382, Graduate, Rejected
2474, Yes,900000,900, Not Graduate, Approved
2475, Yes,7500000,628, Graduate, Approved
2476, No,6400000,667, Graduate, Approved
2477, Yes,8700000,778, Graduate, Approved
2478, Yes,7300000,831, Graduate, Approved
2479, No,7400000,320, Graduate, Approved
2480, No,2700000,656, Graduate, Approved
2481, No,3400000,896, Graduate, Approved
2482, Yes,2100000,320, Not Graduate, Approved
2483, No,3100000,751, Not Graduate, Approved
2484, No,4700000,523, Not Graduate, Approved
2485, No,3100000,584, Graduate, Approved
2486, No,5700000,630, Not Graduate, Approved
2487, Yes,2300000,472, Graduate, Rejected
2488, Yes,6600000,802, Not Graduate, Approved
2489, Yes,2700000,547, Graduate, Rejected
2490, Yes,800000,726, Not Graduate, Approved
2491, No,6600000,712, Graduate, Approved
2492, No,3900000,790, Graduate, Approved
2493, No,200000,396, Not Graduate, Rejected
2494, No,2000000,831, Graduate, Approved
2495, Yes,9100000,632, Graduate, Approved
2496, No,4700000,527, Graduate, Rejected
2497, Yes,3200000,708, Not Graduate, Approved
2498, No,1700000,829, Not Graduate, Approved
2499, No,2600000,854, Not Graduate, Approved
2500, Yes,2700000,899, Not Graduate, Approved
2501, Yes,3600000,589, Not Graduate, Approved
2502, Yes,7200000,571, Graduate, Approved
2503, Yes,2500000,708, Not Graduate, Approved
2504, No,5500000,328, Not Graduate, Rejected
2505, Yes,9200000,564, Graduate, Approved
2506, No,9000000,693, Not Graduate, Approved
2507, Yes,5900000,626, Not Graduate, Approved
2508, No,5600000,470, Graduate, Rejected
2509, Yes,3200000,849, Not Graduate, Approved
2510, No,9100000,547, Not Graduate, Rejected
2511, Yes,4600000,417, Not Graduate, Approved
2512, No,7300000,358, Graduate, Rejected
2513, Yes,1300000,826, Not Graduate, Approved
2514, No,1800000,836, Not Graduate, Approved
2515, No,500000,509, Graduate, Rejected
2516, Yes,5700000,581, Not Graduate, Approved
2517, No,300000,359, Graduate, Approved
2518, Yes,2100000,517, Graduate, Rejected
2519, Yes,5700000,442, Not Graduate, Rejected
2520, Yes,1100000,346, Not Graduate, Rejected
2521, No,9300000,742, Graduate, Approved
2522, Yes,3500000,626, Graduate, Approved
2523, Yes,8200000,619, Not Graduate, Approved
2524, Yes,7500000,734, Not Graduate, Approved
2525, Yes,7000000,420, Graduate, Rejected
2526, Yes,3900000,600, Not Graduate, Approved
2527, Yes,4700000,440, Graduate, Rejected
2528, Yes,1700000,820, Not Graduate, Approved
2529, No,2500000,437, Graduate, Rejected
2530, Yes,400000,468, Not Graduate, Rejected
2531, Yes,2400000,368, Not Graduate, Rejected
2532, No,5700000,871, Graduate, Approved
2533, No,9800000,816, Graduate, Approved
2534, No,9000000,773, Graduate, Approved
2535, No,800000,576, Not Graduate, Approved
2536, No,1600000,673, Graduate, Approved
2537, Yes,9800000,760, Graduate, Approved
2538, Yes,2900000,678, Not Graduate, Approved
2539, Yes,3900000,893, Not Graduate, Approved
2540, Yes,3300000,754, Graduate, Approved
2541, Yes,700000,617, Graduate, Approved
2542, Yes,8400000,661, Not Graduate, Approved
2543, Yes,4000000,356, Graduate, Rejected
2544, Yes,1900000,811, Not Graduate, Approved
2545, No,3900000,730, Not Graduate, Approved
2546, No,7400000,792, Not Graduate, Approved
2547, Yes,5900000,798, Not Graduate, Approved
2548, No,1400000,490, Not Graduate, Rejected
2549, Yes,1800000,448, Graduate, Rejected
2550, Yes,1000000,525, Graduate, Rejected
2551, No,7400000,415, Graduate, Rejected
2552, No,2700000,496, Graduate, Rejected
2553, Yes,3600000,543, Not Graduate, Rejected
2554, No,7000000,520, Graduate, Rejected
2555, Yes,5000000,307, Not Graduate, Rejected
2556, No,1800000,502, Graduate, Rejected
2557, Yes,4700000,505, Graduate, Rejected
2558, Yes,6700000,304, Not Graduate, Approved
2559, No,5800000,719, Not Graduate, Approved
2560, Yes,5900000,855, Graduate, Approved
2561, No,6000000,593, Not Graduate, Approved
2562, Yes,700000,523, Not Graduate, Rejected
2563, Yes,3700000,385, Not Graduate, Rejected
2564, Yes,7100000,783, Graduate, Approved
2565, Yes,1100000,538, Graduate, Approved
2566, Yes,9500000,506, Not Graduate, Rejected
2567, Yes,2200000,461, Not Graduate, Approved
2568, Yes,5500000,666, Not Graduate, Approved
2569, Yes,4400000,561, Not Graduate, Approved
2570, No,5000000,345, Not Graduate, Rejected
2571, Yes,6100000,862, Not Graduate, Approved
2572, No,8100000,686, Not Graduate, Approved
2573, Yes,7000000,708, Graduate, Approved
2574, No,5600000,656, Not Graduate, Approved
2575, No,1800000,743, Graduate, Approved
2576, No,3600000,408, Graduate, Rejected
2577, No,600000,408, Graduate, Rejected
2578, Yes,4900000,439, Graduate, Rejected
2579, Yes,3000000,415, Graduate, Rejected
2580, Yes,3800000,490, Not Graduate, Rejected
2581, Yes,7600000,884, Graduate, Approved
2582, No,7800000,425, Graduate, Rejected
2583, No,6800000,730, Graduate, Approved
2584, Yes,5900000,657, Graduate, Approved
2585, No,4900000,480, Not Graduate, Rejected
2586, Yes,1100000,356, Not Graduate, Rejected
2587, Yes,9800000,629, Not Graduate, Approved
2588, Yes,1200000,667, Graduate, Approved
2589, No,4700000,559, Not Graduate, Approved
2590, No,6700000,791, Graduate, Approved
2591, Yes,3700000,538, Not Graduate, Rejected
2592, No,7400000,358, Graduate, Rejected
2593, No,3300000,439, Not Graduate, Rejected
2594, Yes,4800000,503, Graduate, Rejected
2595, Yes,4600000,810, Graduate, Approved
2596, Yes,8000000,302, Graduate, Rejected
2597, No,4100000,300, Not Graduate, Rejected
2598, No,2600000,612, Not Graduate, Approved
2599, No,1300000,686, Not Graduate, Approved
2600, Yes,2300000,409, Graduate, Rejected
2601, No,300000,492, Graduate, Rejected
2602, Yes,7000000,498, Graduate, Rejected
2603, Yes,4400000,611, Not Graduate, Approved
2604, Yes,5100000,776, Not Graduate, Approved
2605, No,5900000,779, Not Graduate, Approved
2606, Yes,7800000,560, Graduate, Approved
2607, Yes,2200000,308, Graduate, Rejected
2608, No,5400000,786, Not Graduate, Approved
2609, No,7400000,597, Not Graduate, Approved
2610, No,5800000,811, Graduate, Approved
2611, Yes,5800000,862, Graduate, Approved
2612, Yes,4800000,369, Not Graduate, Rejected
2613, Yes,7400000,687, Not Graduate, Approved
2614, Yes,9600000,500, Not Graduate, Rejected
2615, Yes,200000,746, Not Graduate, Approved
2616, No,700000,619, Not Graduate, Approved
2617, No,7600000,692, Not Graduate, Approved
2618, Yes,1400000,321, Not Graduate, Rejected
2619, Yes,3800000,730, Not Graduate, Approved
2620, No,2700000,480, Not Graduate, Rejected
2621, Yes,5000000,753, Not Graduate, Approved
2622, Yes,9000000,637, Graduate, Approved
2623, No,3700000,483, Graduate, Rejected
2624, Yes,300000,315, Not Graduate, Approved
2625, No,1800000,777, Graduate, Approved
2626, No,7900000,402, Graduate, Rejected
2627, Yes,2100000,493, Graduate, Rejected
2628, Yes,900000,355, Graduate, Approved
2629, No,9900000,557, Graduate, Approved
2630, Yes,5600000,606, Not Graduate, Approved
2631, Yes,6000000,743, Not Graduate, Approved
2632, No,5700000,579, Not Graduate, Approved
2633, Yes,9000000,734, Graduate, Approved
2634, No,7300000,490, Graduate, Rejected
2635, No,5300000,802, Graduate, Approved
2636, Yes,3500000,867, Not Graduate, Approved
2637, No,1000000,302, Not Graduate, Rejected
2638, No,5100000,867, Not Graduate, Approved
2639, Yes,2900000,312, Graduate, Rejected
2640, No,7600000,762, Not Graduate, Approved
2641, Yes,6000000,462, Not Graduate, Rejected
2642, No,6300000,849, Graduate, Approved
2643, No,1900000,592, Not Graduate, Approved
2644, No,600000,507, Graduate, Rejected
2645, Yes,4100000,505, Not Graduate, Rejected
2646, Yes,800000,467, Not Graduate, Rejected
2647, No,6600000,543, Not Graduate, Rejected
2648, Yes,300000,674, Graduate, Approved
2649, No,6100000,717, Graduate, Approved
2650, Yes,4800000,666, Not Graduate, Approved
2651, No,4500000,830, Not Graduate, Approved
2652, No,3800000,383, Graduate, Rejected
2653, Yes,7000000,584, Graduate, Approved
2654, No,4400000,799, Not Graduate, Approved
2655, No,5300000,510, Graduate, Rejected
2656, Yes,2600000,572, Not Graduate, Approved
2657, No,3300000,554, Not Graduate, Approved
2658, Yes,1200000,344, Not Graduate, Rejected
2659, No,4300000,881, Graduate, Approved
2660, Yes,8400000,514, Not Graduate, Rejected
2661, No,600000,796, Graduate, Approved
2662, Yes,4700000,802, Graduate, Approved
2663, No,4200000,375, Graduate, Rejected
2664, No,4300000,871, Graduate, Approved
2665, No,800000,439, Not Graduate, Approved
2666, Yes,9300000,438, Not Graduate, Rejected
2667, No,6200000,468, Not Graduate, Rejected
2668, Yes,3500000,645, Graduate, Approved
2669, Yes,3600000,700, Graduate, Approved
2670, Yes,9500000,348, Graduate, Rejected
2671, Yes,600000,877, Graduate, Approved
2672, Yes,3800000,899, Not Graduate, Approved
2673, Yes,1400000,610, Graduate, Approved
2674, No,6300000,742, Not Graduate, Approved
2675, Yes,2800000,801, Not Graduate, Approved
2676, Yes,5400000,533, Graduate, Approved
2677, Yes,6300000,656, Not Graduate, Approved
2678, Yes,3900000,785, Graduate, Approved
2679, Yes,4200000,332, Graduate, Approved
2680, No,3100000,768, Graduate, Approved
2681, No,3400000,640, Graduate, Approved
2682, No,1500000,885, Not Graduate, Approved
2683, Yes,900000,772, Not Graduate, Approved
2684, Yes,7800000,665, Graduate, Approved
2685, Yes,3500000,454, Not Graduate, Rejected
2686, No,8400000,698, Not Graduate, Approved
2687, Yes,6400000,332, Not Graduate, Rejected
2688, No,9600000,536, Not Graduate, Rejected
2689, Yes,2100000,796, Not Graduate, Approved
2690, Yes,6000000,486, Not Graduate, Rejected
2691, Yes,8300000,422, Not Graduate, Rejected
2692, Yes,5300000,501, Not Graduate, Rejected
2693, Yes,9700000,666, Not Graduate, Approved
2694, Yes,8200000,371, Not Graduate, Rejected
2695, No,3400000,312, Graduate, Rejected
2696, No,2800000,753, Graduate, Approved
2697, Yes,2400000,740, Not Graduate, Approved
2698, No,8200000,366, Graduate, Rejected
2699, No,4200000,526, Not Graduate, Rejected
2700, Yes,5500000,354, Graduate, Rejected
2701, Yes,2900000,719, Not Graduate, Approved
2702, No,6300000,774, Not Graduate, Approved
2703, Yes,9700000,732, Not Graduate, Approved
2704, No,6500000,862, Not Graduate, Approved
2705, No,4900000,613, Not Graduate, Approved
2706, Yes,6900000,447, Graduate, Rejected
2707, Yes,1100000,730, Not Graduate, Approved
2708, Yes,7800000,568, Not Graduate, Approved
2709, Yes,8200000,495, Graduate, Rejected
2710, Yes,6700000,854, Not Graduate, Approved
2711, Yes,7400000,548, Graduate, Rejected
2712, No,1200000,779, Not Graduate, Approved
2713, No,9500000,564, Not Graduate, Approved
2714, Yes,4000000,571, Not Graduate, Approved
2715, Yes,8600000,778, Not Graduate, Approved
2716, Yes,9100000,808, Graduate, Approved
2717, Yes,7100000,770, Not Graduate, Approved
2718, No,9000000,612, Not Graduate, Approved
2719, Yes,1400000,819, Graduate, Approved
2720, No,8800000,627, Graduate, Approved
2721, Yes,5400000,359, Not Graduate, Rejected
2722, No,6100000,341, Graduate, Rejected
2723, No,1000000,570, Graduate, Approved
2724, Yes,7700000,736, Graduate, Approved
2725, Yes,6100000,302, Graduate, Rejected
2726, Yes,7700000,420, Not Graduate, Rejected
2727, Yes,4700000,416, Graduate, Rejected
2728, Yes,9100000,836, Graduate, Approved
2729, Yes,5800000,528, Graduate, Rejected
2730, No,8500000,405, Not Graduate, Rejected
2731, Yes,9900000,783, Graduate, Approved
2732, Yes,2000000,636, Not Graduate, Approved
2733, Yes,5000000,711, Not Graduate, Approved
2734, Yes,3200000,848, Graduate, Approved
2735, Yes,8000000,804, Not Graduate, Approved
2736, Yes,1200000,892, Not Graduate, Approved
2737, Yes,5800000,696, Not Graduate, Approved
2738, No,2500000,888, Graduate, Approved
2739, Yes,600000,699, Not Graduate, Approved
2740, No,4900000,865, Graduate, Approved
2741, Yes,9400000,383, Graduate, Rejected
2742, No,5300000,368, Graduate, Rejected
2743, No,5100000,607, Not Graduate, Approved
2744, Yes,2900000,827, Not Graduate, Approved
2745, No,9100000,672, Graduate, Approved
2746, Yes,8800000,708, Not Graduate, Approved
2747, No,2600000,682, Not Graduate, Approved
2748, Yes,9700000,741, Graduate, Approved
2749, Yes,600000,343, Not Graduate, Rejected
2750, Yes,4100000,785, Graduate, Approved
2751, Yes,8000000,830, Not Graduate, Approved
2752, No,8800000,696, Graduate, Approved
2753, No,200000,697, Graduate, Approved
2754, Yes,3800000,351, Graduate, Approved
2755, No,6800000,556, Graduate, Approved
2756, No,8600000,895, Graduate, Approved
2757, Yes,2800000,534, Graduate, Rejected
2758, No,8000000,736, Graduate, Approved
2759, Yes,2300000,629, Graduate, Approved
2760, Yes,7600000,657, Graduate, Approved
2761, No,2900000,839, Graduate, Approved
2762, No,7900000,589, Not Graduate, Approved
2763, No,1900000,805, Not Graduate, Approved
