applicant_id,govt_employed,income_annum,cibil_score,education,loan_status
699,yes,8100000,420, Graduate,Rejected
2565,yes,1100000,538, Graduate,Approved
2893,yes,6800000,576, Graduate,Approved
1709,yes,2400000,543, Not Graduate,Rejected
2422,yes,4700000,876, Graduate,Approved
3084,yes,8400000,397, Not Graduate,Rejected
234,yes,8800000,386, Not Graduate,Rejected
97,yes,6600000,470, Graduate,Rejected
260,yes,300000,789, Not Graduate,Approved
418,yes,2100000,327, Graduate,Rejected
117,yes,5800000,456, Not Graduate,Rejected
1089,yes,7800000,739, Not Graduate,Approved
152,yes,8900000,772, Graduate,Approved
2579,yes,3000000,415, Graduate,Rejected
3464,yes,7400000,600, Graduate,Approved
376,yes,1300000,755, Not Graduate,Approved
287,yes,3000000,672, Graduate,Approved
1798,yes,8000000,306, Not Graduate,Rejected
1603,yes,9700000,542, Graduate,Rejected
280,yes,3900000,433, Graduate,Rejected
175,yes,6600000,371, Not Graduate,Rejected
4247,yes,3100000,871, Graduate,Approved
3448,yes,8200000,726, Not Graduate,Approved
1082,yes,4800000,696, Not Graduate,Approved
3572,yes,800000,395, Graduate,Rejected
1981,yes,4700000,552, Graduate,Approved
338,yes,4000000,451, Graduate,Rejected
497,yes,9800000,867, Graduate,Approved
894,yes,7500000,744, Not Graduate,Approved
2602,yes,7000000,498, Graduate,Rejected
1729,yes,700000,303, Not Graduate,Rejected
3959,yes,7300000,848, Not Graduate,Approved
215,yes,6700000,689, Not Graduate,Approved
1619,yes,5300000,510, Not Graduate,Rejected
1495,yes,2200000,539, Graduate,Rejected
2810,yes,9600000,427, Graduate,Rejected
223,yes,3900000,473, Not Graduate,Rejected
867,yes,8900000,741, Not Graduate,Approved
165,yes,8100000,737, Graduate,Approved
4020,yes,5500000,332, Graduate,Approved
2703,yes,9700000,732, Not Graduate,Approved
2808,yes,1600000,787, Not Graduate,Approved
2475,yes,7500000,628, Graduate,Approved
1838,yes,4400000,740, Not Graduate,Approved
3822,yes,600000,509, Graduate,Rejected
3720,yes,4900000,668, Not Graduate,Approved
3614,yes,1400000,320, Graduate,Rejected
1548,yes,9900000,371, Graduate,Rejected
1993,yes,7300000,851, Not Graduate,Approved
768,yes,8900000,859, Not Graduate,Approved
473,yes,8800000,775, Not Graduate,Approved
3388,yes,300000,774, Graduate,Approved
525,yes,9800000,721, Graduate,Approved
2677,yes,6300000,656, Not Graduate,Approved
242,yes,7000000,378, Not Graduate,Rejected
3590,yes,7400000,561, Graduate,Approved
1368,yes,2400000,650, Graduate,Approved
500,yes,8400000,698, Not Graduate,Approved
3671,yes,600000,495, Not Graduate,Rejected
4260,yes,4500000,509, Not Graduate,Rejected
205,yes,9600000,870, Not Graduate,Approved
68,yes,2700000,693, Not Graduate,Rejected
3279,yes,6600000,353, Graduate,Rejected
3713,yes,5800000,444, Not Graduate,Rejected
901,yes,5400000,721, Graduate,Approved
1451,yes,2600000,651, Graduate,Approved
3837,yes,5700000,488, Graduate,Rejected
3412,yes,6700000,508, Graduate,Rejected
2,yes,4100000,417, Not Graduate,Rejected
3078,yes,3400000,584, Graduate,Approved
2210,yes,5400000,354, Not Graduate,Approved
2227,yes,400000,688, Not Graduate,Approved
2746,yes,8800000,708, Not Graduate,Approved
181,yes,4500000,787, Not Graduate,Approved
2879,yes,3800000,857, Graduate,Approved
1374,yes,6800000,841, Not Graduate,Approved
3258,yes,2700000,671, Graduate,Approved
2100,yes,6100000,538, Graduate,Rejected
1564,yes,500000,811, Not Graduate,Approved
2728,yes,9100000,836, Graduate,Approved
2867,yes,1000000,725, Not Graduate,Approved
3538,yes,8300000,636, Graduate,Approved
3342,yes,1200000,585, Not Graduate,Approved
808,yes,3300000,608, Not Graduate,Approved
3851,yes,2500000,735, Not Graduate,Approved
2900,yes,2200000,585, Graduate,Approved
3891,yes,6200000,882, Graduate,Approved
225,yes,700000,733, Not Graduate,Approved
1397,yes,7600000,896, Not Graduate,Approved
4252,yes,6100000,645, Graduate,Approved
1659,yes,2000000,570, Graduate,Approved
2500,yes,2700000,899, Not Graduate,Approved
141,yes,2500000,727, Not Graduate,Approved
2607,yes,2200000,308, Graduate,Rejected
1721,yes,3800000,540, Graduate,Rejected
3561,yes,6500000,360, Graduate,Rejected
2537,yes,9800000,760, Graduate,Approved
453,yes,700000,539, Not Graduate,Rejected
297,yes,8600000,516, Not Graduate,Rejected
2192,yes,3600000,641, Not Graduate,Approved
737,yes,4300000,719, Graduate,Approved
3184,yes,2900000,693, Not Graduate,Approved
2291,yes,5100000,733, Not Graduate,Approved
4207,yes,2100000,765, Not Graduate,Approved
3362,yes,2600000,676, Graduate,Approved
2555,yes,5000000,307, Not Graduate,Rejected
2540,yes,3300000,754, Graduate,Approved
3584,yes,8200000,334, Graduate,Rejected
2887,yes,3900000,523, Not Graduate,Rejected
17,yes,500000,663, Graduate,Approved
907,yes,6400000,592, Graduate,Approved
1433,yes,2900000,588, Not Graduate,Approved
509,yes,4100000,442, Graduate,Rejected
1774,yes,5500000,842, Graduate,Approved
774,yes,9000000,440, Graduate,Rejected
2933,yes,2800000,510, Not Graduate,Rejected
1814,yes,5200000,406, Not Graduate,Rejected
1852,yes,1400000,451, Not Graduate,Rejected
3804,yes,9400000,615, Graduate,Approved
2757,yes,2800000,534, Graduate,Rejected
928,yes,7200000,558, Graduate,Approved
2837,yes,1700000,882, Not Graduate,Approved
3792,yes,1000000,613, Not Graduate,Approved
2342,yes,8000000,720, Graduate,Approved
1923,yes,5300000,708, Not Graduate,Approved
1007,yes,2500000,761, Graduate,Approved
1498,yes,900000,521, Not Graduate,Rejected
88,yes,8700000,402, Not Graduate,Rejected
1748,yes,3500000,314, Not Graduate,Rejected
1483,yes,2300000,712, Not Graduate,Approved
1079,yes,9800000,301, Not Graduate,Rejected
2414,yes,6900000,515, Graduate,Rejected
2673,yes,1400000,610, Graduate,Approved
1410,yes,9900000,490, Graduate,Rejected
3122,yes,500000,627, Graduate,Approved
3082,yes,8200000,447, Not Graduate,Rejected
3973,yes,9400000,565, Graduate,Approved
2296,yes,6400000,813, Graduate,Approved
2072,yes,5400000,477, Graduate,Rejected
735,yes,5300000,393, Graduate,Rejected
1347,yes,7700000,735, Graduate,Approved
3427,yes,8700000,543, Graduate,Rejected
697,yes,1100000,874, Not Graduate,Approved
1948,yes,4800000,740, Graduate,Approved
1589,yes,5600000,407, Graduate,Rejected
1488,yes,1400000,543, Not Graduate,Rejected
2693,yes,9700000,666, Not Graduate,Approved
2081,yes,1000000,304, Graduate,Rejected
1953,yes,8000000,399, Not Graduate,Rejected
3426,yes,7000000,481, Graduate,Rejected
3340,yes,1900000,622, Graduate,Approved
3939,yes,4700000,639, Not Graduate,Approved
3540,yes,4700000,678, Graduate,Approved
3425,yes,2400000,581, Graduate,Approved
2653,yes,7000000,584, Graduate,Approved
3029,yes,2100000,554, Not Graduate,Approved
3597,yes,2300000,583, Not Graduate,Approved
3816,yes,9500000,500, Not Graduate,Approved
2520,yes,1100000,346, Not Graduate,Rejected
3776,yes,400000,665, Not Graduate,Approved
3828,yes,9600000,534, Graduate,Rejected
2489,yes,2700000,547, Graduate,Rejected
1778,yes,3700000,605, Graduate,Approved
174,yes,7400000,376, Not Graduate,Rejected
2356,yes,4100000,548, Not Graduate,Rejected
1635,yes,9800000,611, Graduate,Approved
2875,yes,2600000,630, Not Graduate,Approved
1355,yes,600000,843, Not Graduate,Approved
3436,yes,7600000,439, Graduate,Rejected
131,yes,9500000,565, Not Graduate,Approved
281,yes,900000,713, Graduate,Approved
2289,yes,5000000,575, Not Graduate,Approved
1868,yes,6200000,900, Not Graduate,Approved
3749,yes,3000000,331, Not Graduate,Rejected
1650,yes,1300000,810, Not Graduate,Approved
2828,yes,5100000,308, Not Graduate,Rejected
3056,yes,300000,386, Not Graduate,Rejected
2447,yes,3500000,389, Graduate,Approved
1016,yes,8600000,804, Graduate,Approved
3966,yes,8900000,767, Graduate,Approved
677,yes,4600000,769, Not Graduate,Approved
764,yes,1000000,854, Graduate,Approved
2059,yes,6600000,457, Not Graduate,Rejected
2739,yes,600000,699, Not Graduate,Approved
1792,yes,1800000,440, Not Graduate,Rejected
1663,yes,4900000,575, Not Graduate,Approved
4169,yes,7100000,435, Not Graduate,Rejected
954,yes,8700000,660, Graduate,Approved
3292,yes,8400000,605, Not Graduate,Approved
3247,yes,5400000,724, Not Graduate,Approved
3129,yes,500000,617, Not Graduate,Approved
1310,yes,8500000,597, Graduate,Approved
361,yes,9900000,596, Not Graduate,Approved
2304,yes,8400000,384, Graduate,Rejected
85,yes,3000000,713, Not Graduate,Approved
1445,yes,3400000,615, Graduate,Approved
200,yes,4700000,318, Graduate,Rejected
339,yes,6800000,628, Not Graduate,Approved
2418,yes,7800000,474, Not Graduate,Approved
1765,yes,600000,885, Not Graduate,Approved
3885,yes,5600000,531, Not Graduate,Rejected
4220,yes,5600000,692, Graduate,Approved
4166,yes,8200000,588, Not Graduate,Approved
2199,yes,1000000,360, Not Graduate,Rejected
2318,yes,2300000,364, Graduate,Rejected
2645,yes,4100000,505, Not Graduate,Rejected
3053,yes,200000,852, Graduate,Approved
2690,yes,6000000,486, Not Graduate,Rejected
1030,yes,9500000,887, Not Graduate,Approved
1002,yes,4900000,722, Graduate,Approved
3569,yes,2900000,783, Not Graduate,Approved
3592,yes,700000,544, Not Graduate,Rejected
660,yes,1200000,638, Graduate,Approved
4106,yes,2100000,592, Graduate,Approved
2387,yes,5000000,624, Not Graduate,Approved
60,yes,5500000,797, Not Graduate,Approved
2450,yes,5200000,718, Graduate,Approved
2956,yes,1200000,473, Graduate,Rejected
1601,yes,1700000,636, Graduate,Approved
1890,yes,6900000,307, Graduate,Rejected
3295,yes,800000,518, Not Graduate,Approved
350,yes,5800000,742, Not Graduate,Approved
3631,yes,2900000,621, Graduate,Approved
2402,yes,4100000,307, Not Graduate,Rejected
2522,yes,3500000,626, Graduate,Approved
3132,yes,200000,859, Graduate,Approved
1822,yes,1500000,382, Graduate,Rejected
986,yes,4300000,525, Not Graduate,Rejected
1906,yes,8700000,766, Graduate,Approved
2203,yes,7200000,640, Not Graduate,Approved
2078,yes,200000,579, Not Graduate,Approved
1193,yes,9300000,636, Graduate,Approved
1525,yes,3000000,819, Not Graduate,Approved
1320,yes,3800000,891, Graduate,Approved
471,yes,6900000,303, Not Graduate,Rejected
1484,yes,5600000,695, Not Graduate,Approved
4255,yes,8900000,372, Not Graduate,Rejected
3641,yes,7800000,876, Not Graduate,Approved
2319,yes,9600000,499, Not Graduate,Rejected
3291,yes,5400000,784, Graduate,Approved
3194,yes,7700000,663, Graduate,Approved
3918,yes,6500000,360, Graduate,Rejected
1869,yes,9800000,634, Not Graduate,Approved
2436,yes,9600000,456, Graduate,Rejected
2142,yes,4400000,806, Graduate,Approved
231,yes,4000000,598, Graduate,Approved
3454,yes,600000,445, Graduate,Rejected
1148,yes,900000,464, Not Graduate,Rejected
2336,yes,2600000,697, Not Graduate,Approved
2363,yes,6100000,428, Graduate,Rejected
2967,yes,3500000,874, Not Graduate,Approved
2938,yes,2200000,641, Not Graduate,Approved
1784,yes,8000000,649, Graduate,Approved
1895,yes,8100000,384, Graduate,Rejected
2104,yes,4100000,792, Graduate,Approved
3770,yes,800000,461, Not Graduate,Approved
3071,yes,9700000,663, Graduate,Approved
3245,yes,7100000,725, Not Graduate,Approved
1777,yes,7500000,300, Not Graduate,Rejected
3722,yes,500000,476, Graduate,Approved
4201,yes,6600000,377, Graduate,Rejected
1716,yes,4700000,600, Not Graduate,Approved
2780,yes,3900000,737, Graduate,Approved
1486,yes,1800000,426, Not Graduate,Rejected
1455,yes,300000,469, Not Graduate,Rejected
920,yes,8800000,715, Not Graduate,Approved
520,yes,500000,427, Graduate,Rejected
169,yes,9100000,341, Not Graduate,Rejected
3694,yes,5400000,399, Graduate,Rejected
890,yes,4800000,350, Not Graduate,Rejected
788,yes,2600000,820, Graduate,Approved
368,yes,9400000,377, Not Graduate,Rejected
2091,yes,300000,457, Graduate,Approved
3865,yes,1100000,891, Not Graduate,Approved
3139,yes,1700000,754, Graduate,Approved
3896,yes,1800000,317, Graduate,Rejected
3093,yes,8600000,449, Not Graduate,Rejected
1206,yes,7000000,379, Not Graduate,Rejected
139,yes,2900000,564, Not Graduate,Approved
2591,yes,3700000,538, Not Graduate,Rejected
1755,yes,2100000,787, Not Graduate,Approved
3343,yes,1000000,813, Graduate,Approved
440,yes,9500000,731, Graduate,Approved
540,yes,3400000,783, Not Graduate,Approved
3055,yes,9200000,874, Not Graduate,Approved
2754,yes,3800000,351, Graduate,Approved
74,yes,5800000,735, Not Graduate,Approved
3404,yes,4800000,523, Graduate,Approved
1335,yes,500000,640, Graduate,Approved
4057,yes,7800000,533, Graduate,Rejected
3240,yes,4100000,383, Not Graduate,Rejected
1968,yes,6000000,783, Not Graduate,Approved
3512,yes,7300000,759, Graduate,Approved
1497,yes,2500000,485, Not Graduate,Rejected
391,yes,7200000,658, Not Graduate,Approved
1844,yes,1200000,540, Graduate,Rejected
922,yes,2100000,346, Not Graduate,Rejected
2796,yes,7300000,673, Not Graduate,Approved
1371,yes,8900000,415, Graduate,Rejected
1544,yes,600000,454, Graduate,Rejected
4058,yes,7400000,899, Not Graduate,Approved
3585,yes,9800000,487, Graduate,Rejected
1479,yes,7000000,610, Graduate,Approved
3670,yes,7100000,891, Not Graduate,Approved
2769,yes,7700000,400, Not Graduate,Rejected
822,yes,2000000,900, Not Graduate,Approved
2206,yes,9900000,559, Not Graduate,Approved
2995,yes,8600000,476, Not Graduate,Rejected
3006,yes,6400000,699, Graduate,Approved
1655,yes,7700000,578, Not Graduate,Approved
3366,yes,7800000,490, Not Graduate,Rejected
1236,yes,8400000,308, Graduate,Approved
238,yes,4100000,667, Graduate,Approved
834,yes,3500000,664, Not Graduate,Approved
4193,yes,3200000,670, Not Graduate,Approved
1952,yes,2500000,569, Not Graduate,Approved
1220,yes,8600000,711, Not Graduate,Approved
4198,yes,8600000,894, Not Graduate,Approved
199,yes,8500000,455, Not Graduate,Rejected
1712,yes,6900000,330, Graduate,Rejected
3415,yes,6500000,427, Not Graduate,Rejected
4197,yes,7800000,646, Graduate,Approved
1529,yes,400000,759, Graduate,Approved
1001,yes,2900000,806, Not Graduate,Approved
2558,yes,6700000,304, Not Graduate,Approved
2646,yes,800000,467, Not Graduate,Rejected
23,yes,6500000,311, Graduate,Rejected
791,yes,4600000,561, Not Graduate,Approved
554,yes,200000,641, Not Graduate,Approved
3985,yes,7100000,363, Not Graduate,Rejected
2145,yes,6600000,811, Not Graduate,Approved
2391,yes,4800000,779, Graduate,Approved
2846,yes,7800000,622, Not Graduate,Approved
4129,yes,6800000,382, Not Graduate,Rejected
2866,yes,5600000,552, Not Graduate,Approved
1401,yes,600000,884, Not Graduate,Approved
3636,yes,5400000,512, Not Graduate,Approved
3098,yes,7100000,738, Graduate,Approved
4143,yes,7600000,843, Not Graduate,Approved
1398,yes,9200000,545, Not Graduate,Rejected
1719,yes,7600000,691, Not Graduate,Approved
2948,yes,3400000,830, Not Graduate,Approved
327,yes,3900000,516, Not Graduate,Rejected
1793,yes,800000,825, Not Graduate,Approved
3520,yes,7700000,453, Graduate,Rejected
511,yes,3200000,372, Not Graduate,Rejected
652,yes,1600000,391, Graduate,Rejected
4147,yes,9700000,612, Graduate,Approved
2088,yes,5400000,758, Graduate,Approved
1037,yes,7800000,840, Graduate,Approved
2687,yes,6400000,332, Not Graduate,Rejected
2044,yes,4200000,796, Not Graduate,Approved
1562,yes,3100000,730, Graduate,Approved
3890,yes,3200000,664, Graduate,Approved
1546,yes,8200000,827, Not Graduate,Approved
2509,yes,3200000,849, Not Graduate,Approved
2416,yes,600000,521, Not Graduate,Rejected
3288,yes,8700000,558, Not Graduate,Approved
2254,yes,2300000,430, Graduate,Rejected
1047,yes,2500000,325, Not Graduate,Rejected
47,yes,4200000,679, Not Graduate,Approved
696,yes,1100000,889, Not Graduate,Approved
2560,yes,5900000,855, Graduate,Approved
2619,yes,3800000,730, Not Graduate,Approved
3746,yes,5700000,732, Graduate,Approved
665,yes,9400000,517, Not Graduate,Rejected
860,yes,600000,511, Not Graduate,Rejected
947,yes,9600000,745, Graduate,Approved
442,yes,9600000,897, Graduate,Approved
1820,yes,7600000,344, Graduate,Rejected
2467,yes,4100000,760, Graduate,Approved
3573,yes,400000,885, Not Graduate,Approved
2037,yes,9300000,728, Not Graduate,Approved
1922,yes,7800000,335, Graduate,Rejected
204,yes,6900000,352, Graduate,Rejected
2033,yes,1400000,723, Graduate,Approved
2156,yes,4600000,837, Graduate,Approved
2198,yes,9600000,319, Graduate,Rejected
3550,yes,5000000,775, Not Graduate,Approved
2613,yes,7400000,687, Not Graduate,Approved
1409,yes,2000000,571, Not Graduate,Approved
4022,yes,7900000,593, Not Graduate,Approved
2011,yes,3800000,516, Not Graduate,Rejected
2877,yes,2400000,851, Graduate,Approved
320,yes,2300000,540, Not Graduate,Rejected
2207,yes,700000,650, Not Graduate,Approved
3834,yes,5000000,424, Not Graduate,Rejected
4266,yes,3300000,559, Not Graduate,Approved
1596,yes,4900000,663, Not Graduate,Approved
1168,yes,8200000,619, Graduate,Approved
2894,yes,1100000,863, Graduate,Approved
1421,yes,9000000,797, Graduate,Approved
2445,yes,5800000,847, Not Graduate,Approved
2588,yes,1200000,667, Graduate,Approved
3711,yes,4500000,307, Not Graduate,Rejected
2530,yes,400000,468, Not Graduate,Rejected
974,yes,1900000,641, Graduate,Approved
3204,yes,9200000,565, Not Graduate,Approved
1121,yes,9800000,430, Graduate,Rejected
2290,yes,4500000,773, Not Graduate,Approved
4195,yes,2100000,651, Not Graduate,Approved
2249,yes,6200000,539, Graduate,Rejected
1610,yes,9800000,416, Not Graduate,Rejected
1032,yes,1300000,679, Not Graduate,Approved
1271,yes,3500000,898, Not Graduate,Approved
3316,yes,600000,495, Graduate,Rejected
3286,yes,9400000,592, Not Graduate,Approved
4004,yes,5000000,611, Graduate,Approved
3460,yes,5200000,711, Not Graduate,Approved
2308,yes,6700000,843, Not Graduate,Approved
1597,yes,8100000,522, Not Graduate,Rejected
240,yes,3400000,479, Graduate,Rejected
2947,yes,3800000,649, Graduate,Approved
1502,yes,8600000,498, Graduate,Rejected
3772,yes,2700000,434, Graduate,Rejected
2180,yes,3200000,489, Graduate,Rejected
3214,yes,4300000,792, Not Graduate,Rejected
1668,yes,2400000,626, Graduate,Approved
246,yes,8000000,725, Not Graduate,Approved
1317,yes,6100000,761, Graduate,Approved
3692,yes,2400000,725, Graduate,Approved
4192,yes,9900000,385, Graduate,Rejected
1277,yes,3000000,459, Graduate,Rejected
720,yes,4000000,323, Not Graduate,Rejected
526,yes,6900000,599, Graduate,Approved
1316,yes,4100000,521, Not Graduate,Rejected
1870,yes,3900000,340, Graduate,Rejected
1649,yes,1300000,610, Not Graduate,Approved
1744,yes,2600000,471, Graduate,Rejected
106,yes,4200000,841, Not Graduate,Approved
2726,yes,7700000,420, Not Graduate,Rejected
3813,yes,3700000,748, Not Graduate,Approved
1999,yes,9200000,517, Graduate,Rejected
1766,yes,3600000,841, Not Graduate,Approved
1569,yes,4800000,390, Not Graduate,Rejected
2453,yes,7500000,678, Not Graduate,Approved
2262,yes,5300000,508, Not Graduate,Rejected
9,yes,800000,782, Graduate,Approved
3986,yes,8800000,631, Not Graduate,Approved
2021,yes,5300000,547, Graduate,Rejected
3716,yes,8300000,355, Not Graduate,Rejected
3842,yes,1700000,587, Graduate,Approved
519,yes,2900000,607, Graduate,Approved
3508,yes,9600000,788, Not Graduate,Approved
1231,yes,7600000,447, Not Graduate,Rejected
889,yes,9200000,662, Not Graduate,Approved
2020,yes,3300000,465, Not Graduate,Rejected
2171,yes,3600000,590, Graduate,Approved
1684,yes,6100000,379, Not Graduate,Rejected
4019,yes,9700000,784, Graduate,Approved
591,yes,3900000,439, Graduate,Rejected
2714,yes,4000000,571, Not Graduate,Approved
3487,yes,2700000,744, Graduate,Approved
604,yes,5600000,528, Not Graduate,Rejected
305,yes,9200000,656, Not Graduate,Approved
2303,yes,9700000,434, Graduate,Rejected
2446,yes,8600000,643, Graduate,Approved
1159,yes,5700000,656, Graduate,Approved
3406,yes,3400000,534, Graduate,Rejected
3337,yes,9400000,505, Graduate,Rejected
114,yes,7300000,879, Not Graduate,Approved
3477,yes,9800000,743, Not Graduate,Approved
1474,yes,400000,711, Graduate,Approved
1674,yes,7600000,595, Graduate,Approved
2731,yes,9900000,783, Graduate,Approved
2242,yes,1100000,779, Not Graduate,Approved
2333,yes,7700000,807, Graduate,Approved
941,yes,7600000,522, Graduate,Rejected
1955,yes,4900000,409, Not Graduate,Rejected
1311,yes,4900000,513, Graduate,Rejected
797,yes,5900000,431, Graduate,Rejected
1031,yes,7900000,409, Graduate,Rejected
623,yes,5300000,655, Graduate,Approved
38,yes,8000000,348, Graduate,Rejected
1389,yes,300000,353, Graduate,Rejected
72,yes,5300000,386, Graduate,Approved
1804,yes,5500000,309, Graduate,Approved
3975,yes,500000,825, Graduate,Approved
1662,yes,3100000,357, Not Graduate,Rejected
4033,yes,7000000,689, Not Graduate,Approved
814,yes,9700000,544, Not Graduate,Rejected
1845,yes,8000000,607, Graduate,Approved
1071,yes,2800000,531, Not Graduate,Rejected
1540,yes,1500000,524, Not Graduate,Rejected
3374,yes,9300000,600, Graduate,Approved
4190,yes,8600000,785, Graduate,Approved
2136,yes,6400000,759, Graduate,Approved
2408,yes,900000,763, Graduate,Approved
492,yes,1000000,834, Graduate,Approved
2795,yes,5800000,720, Graduate,Approved
2264,yes,8700000,346, Not Graduate,Rejected
1590,yes,900000,464, Graduate,Rejected
3882,yes,5500000,353, Graduate,Rejected
982,yes,2600000,377, Not Graduate,Rejected
321,yes,5900000,726, Graduate,Approved
3283,yes,9800000,754, Not Graduate,Approved
1931,yes,6200000,734, Graduate,Approved
3335,yes,900000,367, Graduate,Rejected
1722,yes,3100000,562, Not Graduate,Approved
2618,yes,1400000,321, Not Graduate,Rejected
1250,yes,3600000,333, Not Graduate,Rejected
1391,yes,6100000,387, Not Graduate,Approved
3498,yes,6000000,480, Not Graduate,Rejected
1150,yes,3700000,363, Not Graduate,Rejected
1144,yes,200000,569, Graduate,Approved
3469,yes,4200000,583, Graduate,Approved
34,yes,8400000,830, Not Graduate,Approved
265,yes,3800000,345, Graduate,Approved
2684,yes,7800000,665, Graduate,Approved
2563,yes,3700000,385, Not Graduate,Rejected
4241,yes,400000,787, Graduate,Approved
1859,yes,300000,752, Graduate,Approved
1973,yes,8300000,673, Graduate,Approved
506,yes,2000000,838, Graduate,Approved
390,yes,6200000,873, Graduate,Approved
2286,yes,8400000,796, Graduate,Approved
2000,yes,3100000,895, Not Graduate,Approved
1413,yes,6900000,577, Graduate,Approved
3693,yes,8100000,438, Not Graduate,Rejected
1222,yes,5100000,754, Graduate,Approved
373,yes,600000,319, Graduate,Approved
586,yes,1900000,699, Not Graduate,Approved
998,yes,8500000,810, Not Graduate,Approved
3783,yes,9500000,307, Graduate,Rejected
3820,yes,3000000,644, Graduate,Approved
3701,yes,2800000,349, Graduate,Rejected
3942,yes,5300000,487, Not Graduate,Rejected
3655,yes,300000,419, Not Graduate,Rejected
3715,no,2900000,708, Graduate,Approved
819,no,6500000,709, Not Graduate,Approved
1467,no,4300000,619, Not Graduate,Approved
1339,no,1400000,384, Graduate,Rejected
3420,no,5100000,826, Not Graduate,Approved
2004,no,6600000,747, Graduate,Approved
3757,no,5100000,506, Not Graduate,Approved
3414,no,6000000,826, Not Graduate,Approved
4223,no,8700000,447, Not Graduate,Rejected
2962,no,5600000,551, Not Graduate,Approved
3605,no,700000,757, Graduate,Approved
3013,no,7500000,347, Graduate,Rejected
3945,no,8900000,552, Graduate,Approved
1100,no,6700000,583, Graduate,Approved
3523,no,2900000,658, Graduate,Approved
122,no,800000,317, Graduate,Rejected
356,no,7600000,721, Not Graduate,Approved
1170,no,1400000,384, Graduate,Rejected
537,no,3700000,633, Not Graduate,Approved
2167,no,5100000,655, Graduate,Approved
1428,no,6200000,583, Not Graduate,Approved
666,no,5900000,375, Not Graduate,Rejected
4200,no,600000,811, Not Graduate,Approved
2970,no,4500000,439, Graduate,Rejected
3758,no,2800000,431, Graduate,Rejected
386,no,3200000,833, Not Graduate,Approved
617,no,4500000,766, Not Graduate,Approved
1812,no,2500000,471, Not Graduate,Rejected
3276,no,9100000,578, Graduate,Approved
4168,no,9700000,607, Graduate,Approved
3547,no,2700000,848, Not Graduate,Approved
1704,no,5400000,423, Graduate,Rejected
636,no,5300000,881, Not Graduate,Approved
969,no,8300000,662, Graduate,Approved
3794,no,8300000,667, Not Graduate,Approved
1149,no,7300000,729, Graduate,Approved
3876,no,1600000,663, Graduate,Approved
571,no,2300000,453, Graduate,Rejected
1656,no,6900000,814, Not Graduate,Approved
1513,no,9600000,421, Not Graduate,Rejected
4016,no,1000000,701, Graduate,Approved
207,no,9800000,768, Graduate,Approved
1631,no,7600000,515, Not Graduate,Rejected
126,no,200000,821, Graduate,Approved
3556,no,3200000,635, Graduate,Approved
3724,no,3500000,350, Not Graduate,Approved
3750,no,7900000,845, Not Graduate,Approved
2664,no,4300000,871, Graduate,Approved
2572,no,8100000,686, Not Graduate,Approved
4236,no,3000000,691, Not Graduate,Approved
4256,no,4800000,441, Graduate,Rejected
3390,no,4300000,397, Not Graduate,Rejected
3494,no,3800000,727, Not Graduate,Approved
3308,no,800000,770, Graduate,Approved
3307,no,300000,396, Not Graduate,Rejected
3687,no,6700000,672, Not Graduate,Approved
1489,no,2800000,525, Graduate,Rejected
3451,no,700000,728, Graduate,Approved
4046,no,1100000,737, Graduate,Approved
825,no,5700000,742, Not Graduate,Approved
2476,no,6400000,667, Graduate,Approved
2056,no,4700000,515, Graduate,Rejected
4186,no,3500000,655, Not Graduate,Approved
895,no,5900000,806, Graduate,Approved
57,no,4300000,431, Not Graduate,Rejected
413,no,4900000,880, Not Graduate,Approved
495,no,2300000,329, Not Graduate,Rejected
4142,no,5100000,457, Graduate,Rejected
4012,no,6900000,694, Not Graduate,Approved
2845,no,8900000,807, Graduate,Approved
2315,no,7200000,632, Graduate,Approved
2790,no,6600000,759, Graduate,Approved
3612,no,4800000,774, Graduate,Approved
771,no,4000000,635, Graduate,Approved
2931,no,8700000,360, Not Graduate,Rejected
2608,no,5400000,786, Not Graduate,Approved
94,no,1700000,452, Graduate,Rejected
456,no,6000000,608, Not Graduate,Approved
1074,no,2700000,584, Graduate,Approved
1052,no,1900000,782, Graduate,Approved
1493,no,5700000,512, Not Graduate,Approved
2239,no,6000000,623, Not Graduate,Approved
579,no,6800000,578, Graduate,Approved
2888,no,4700000,786, Graduate,Approved
3953,no,1300000,795, Not Graduate,Approved
1293,no,8000000,683, Graduate,Approved
2410,no,7700000,642, Graduate,Approved
3989,no,6900000,809, Graduate,Approved
1303,no,7700000,483, Not Graduate,Rejected
1749,no,4200000,407, Graduate,Rejected
2462,no,6500000,779, Graduate,Approved
2583,no,6800000,730, Graduate,Approved
481,no,8300000,381, Not Graduate,Rejected
2347,no,8000000,890, Graduate,Approved
478,no,8000000,504, Graduate,Rejected
203,no,500000,888, Graduate,Approved
3249,no,5400000,625, Graduate,Approved
2642,no,6300000,849, Graduate,Approved
2010,no,700000,874, Graduate,Approved
3707,no,2500000,671, Not Graduate,Approved
3232,no,1500000,687, Graduate,Approved
1113,no,1600000,721, Graduate,Approved
2755,no,6800000,556, Graduate,Approved
1213,no,1300000,657, Graduate,Approved
2626,no,7900000,402, Graduate,Rejected
3087,no,2500000,356, Graduate,Rejected
3877,no,1600000,729, Not Graduate,Approved
2705,no,4900000,613, Not Graduate,Approved
976,no,8000000,305, Graduate,Rejected
599,no,3400000,703, Graduate,Approved
