applicant_id,govt_employed,income_annum,cibil_score,education,loan_status
2148,yes,4500000,719, Not Graduate,Approved
2149,yes,9500000,430, Not Graduate,Rejected
2150,no,800000,338, Graduate,Approved
2151,no,4000000,695, Graduate,Approved
2152,no,7000000,374, Not Graduate,Rejected
2153,no,3500000,609, Graduate,Approved
2154,yes,9700000,631, Graduate,Approved
2155,no,3400000,439, Not Graduate,Rejected
2156,yes,4600000,837, Graduate,Approved
2157,no,3800000,833, Graduate,Approved
2158,yes,4200000,863, Not Graduate,Approved
2159,no,2500000,684, Graduate,Approved
2160,yes,7000000,542, Not Graduate,Rejected
2161,no,5300000,753, Not Graduate,Approved
2162,no,6400000,512, Not Graduate,Rejected
2163,no,3400000,385, Not Graduate,Rejected
2164,no,6700000,749, Not Graduate,Approved
2165,yes,4600000,618, Not Graduate,Approved
2166,yes,900000,583, Graduate,Approved
2167,no,5100000,655, Graduate,Approved
2168,yes,7000000,380, Not Graduate,Rejected
2169,yes,4100000,679, Graduate,Approved
2170,no,4600000,410, Graduate,Rejected
2171,yes,3600000,590, Graduate,Approved
2172,no,5900000,397, Graduate,Rejected
2173,no,600000,425, Graduate,Rejected
2174,no,4900000,383, Graduate,Approved
2175,yes,6400000,406, Graduate,Rejected
2176,no,7000000,563, Graduate,Approved
2177,yes,6700000,782, Graduate,Approved
2178,yes,800000,852, Not Graduate,Approved
2179,no,7600000,753, Not Graduate,Approved
2180,yes,3200000,489, Graduate,Rejected
2181,yes,4900000,586, Not Graduate,Approved
2182,no,7200000,560, Not Graduate,Approved
2183,no,5600000,487, Graduate,Rejected
2184,yes,7300000,434, Graduate,Rejected
2185,no,3300000,504, Not Graduate,Rejected
2186,yes,9200000,827, Graduate,Approved
2187,yes,8100000,657, Not Graduate,Approved
2188,no,6600000,447, Graduate,Rejected
2189,yes,4200000,834, Graduate,Approved
2190,no,5800000,354, Graduate,Rejected
2191,yes,5600000,883, Graduate,Approved
2192,yes,3600000,641, Not Graduate,Approved
2193,yes,7700000,621, Graduate,Approved
2194,yes,7800000,587, Graduate,Approved
2195,no,5700000,424, Not Graduate,Rejected
2196,no,6300000,515, Graduate,Rejected
2197,yes,2300000,592, Not Graduate,Approved
2198,yes,9600000,319, Graduate,Rejected
2199,yes,1000000,360, Not Graduate,Rejected
2200,yes,7200000,535, Graduate,Rejected
2201,yes,3800000,666, Not Graduate,Approved
2202,yes,9300000,419, Not Graduate,Rejected
2203,yes,7200000,640, Not Graduate,Approved
2204,no,7600000,545, Graduate,Rejected
2205,no,4500000,843, Graduate,Approved
2206,yes,9900000,559, Not Graduate,Approved
2207,yes,700000,650, Not Graduate,Approved
2208,no,3500000,479, Graduate,Rejected
2209,yes,300000,324, Graduate,Rejected
2210,yes,5400000,354, Not Graduate,Approved
2211,yes,2800000,521, Not Graduate,Rejected
2212,yes,4900000,505, Not Graduate,Rejected
2213,no,600000,436, Not Graduate,Rejected
2214,no,3000000,683, Graduate,Approved
2215,no,1800000,348, Graduate,Rejected
2216,yes,5100000,867, Graduate,Approved
2217,no,1400000,880, Graduate,Approved
2218,yes,6700000,673, Graduate,Approved
2219,no,4300000,482, Not Graduate,Rejected
2220,yes,7800000,767, Graduate,Approved
2221,no,5400000,760, Not Graduate,Approved
2222,no,500000,857, Not Graduate,Approved
2223,no,8600000,735, Graduate,Approved
2224,no,2500000,810, Graduate,Approved
2225,no,3000000,680, Not Graduate,Approved
2226,yes,7000000,889, Not Graduate,Approved
2227,yes,400000,688, Not Graduate,Approved
2228,no,5200000,531, Not Graduate,Rejected
2229,no,3300000,660, Graduate,Approved
2230,yes,2400000,414, Not Graduate,Rejected
2231,yes,5800000,528, Graduate,Rejected
2232,yes,9400000,817, Not Graduate,Approved
2233,no,6100000,799, Not Graduate,Approved
2234,yes,7500000,655, Graduate,Approved
2235,no,4100000,546, Not Graduate,Rejected
2236,no,8500000,745, Not Graduate,Approved
2237,no,4300000,884, Graduate,Approved
2238,no,9300000,822, Not Graduate,Approved
2239,no,6000000,623, Not Graduate,Approved
2240,yes,5300000,361, Not Graduate,Rejected
2241,yes,7400000,778, Not Graduate,Approved
2242,yes,1100000,779, Not Graduate,Approved
2243,yes,6600000,594, Graduate,Approved
2244,no,8200000,530, Graduate,Approved
2245,no,3300000,324, Not Graduate,Rejected
2246,yes,2500000,394, Graduate,Rejected
2247,yes,3300000,816, Graduate,Approved
2248,no,1000000,423, Not Graduate,Rejected
2249,yes,6200000,539, Graduate,Rejected
2250,no,7000000,554, Graduate,Approved
2251,yes,7000000,523, Graduate,Rejected
2252,yes,5300000,852, Not Graduate,Approved
2253,yes,1800000,505, Not Graduate,Rejected
2254,yes,2300000,430, Graduate,Rejected
2255,no,4000000,784, Graduate,Approved
2256,no,8900000,380, Not Graduate,Rejected
2257,no,8000000,565, Graduate,Approved
2258,yes,7900000,446, Graduate,Rejected
2259,yes,6700000,406, Graduate,Rejected
2260,no,2400000,712, Not Graduate,Approved
2261,no,8600000,729, Not Graduate,Approved
2262,yes,5300000,508, Not Graduate,Rejected
2263,no,7400000,648, Graduate,Approved
2264,yes,8700000,346, Not Graduate,Rejected
2265,no,8200000,394, Graduate,Rejected
2266,yes,3700000,501, Not Graduate,Rejected
2267,yes,9200000,655, Not Graduate,Approved
2268,no,6100000,662, Not Graduate,Approved
2269,yes,8800000,820, Graduate,Approved
2270,no,9200000,521, Not Graduate,Rejected
2271,no,7200000,473, Graduate,Rejected
2272,no,600000,561, Graduate,Approved
2273,no,8000000,461, Graduate,Rejected
2274,yes,6900000,715, Graduate,Approved
2275,yes,4300000,440, Not Graduate,Rejected
2276,yes,8500000,749, Not Graduate,Approved
2277,no,8600000,787, Not Graduate,Approved
2278,no,6300000,748, Graduate,Approved
2279,yes,5800000,321, Not Graduate,Rejected
2280,yes,1000000,303, Graduate,Rejected
2281,yes,1700000,682, Not Graduate,Approved
2282,no,3200000,638, Not Graduate,Approved
2283,yes,7500000,440, Graduate,Rejected
2284,yes,2000000,873, Not Graduate,Approved
2285,no,9100000,437, Not Graduate,Rejected
2286,yes,8400000,796, Graduate,Approved
2287,no,7100000,824, Graduate,Approved
2288,no,200000,338, Not Graduate,Rejected
2289,yes,5000000,575, Not Graduate,Approved
2290,yes,4500000,773, Not Graduate,Approved
2291,yes,5100000,733, Not Graduate,Approved
2292,yes,4100000,475, Graduate,Rejected
2293,no,7200000,677, Not Graduate,Approved
2294,no,7800000,403, Not Graduate,Rejected
2295,yes,7500000,767, Graduate,Approved
2296,yes,6400000,813, Graduate,Approved
2297,no,7000000,597, Graduate,Approved
2298,yes,9000000,896, Not Graduate,Approved
2299,yes,4400000,810, Not Graduate,Approved
2300,no,900000,337, Not Graduate,Rejected
2301,no,9800000,792, Graduate,Approved
2302,no,600000,784, Not Graduate,Approved
2303,yes,9700000,434, Graduate,Rejected
2304,yes,8400000,384, Graduate,Rejected
2305,no,8300000,642, Graduate,Approved
2306,no,7900000,314, Graduate,Rejected
2307,no,8600000,606, Not Graduate,Approved
2308,yes,6700000,843, Not Graduate,Approved
2309,no,2700000,778, Graduate,Approved
2310,no,6600000,718, Not Graduate,Approved
2311,yes,7100000,437, Graduate,Rejected
2312,yes,300000,586, Graduate,Approved
2313,no,2200000,777, Graduate,Approved
2314,yes,8700000,525, Graduate,Rejected
2315,no,7200000,632, Graduate,Approved
2316,no,2000000,337, Not Graduate,Rejected
2317,yes,8600000,458, Graduate,Rejected
2318,yes,2300000,364, Graduate,Rejected
2319,yes,9600000,499, Not Graduate,Rejected
2320,yes,1900000,887, Graduate,Approved
2321,no,2100000,882, Graduate,Approved
2322,yes,3900000,817, Not Graduate,Approved
2323,yes,200000,704, Not Graduate,Approved
2324,yes,1900000,742, Not Graduate,Approved
2325,yes,3200000,393, Not Graduate,Approved
2326,no,1100000,828, Not Graduate,Approved
2327,yes,8000000,779, Graduate,Approved
2328,yes,6100000,860, Graduate,Approved
2329,no,3200000,432, Graduate,Approved
2330,yes,9000000,532, Graduate,Rejected
2331,yes,1200000,678, Not Graduate,Approved
2332,no,7900000,601, Graduate,Approved
2333,yes,7700000,807, Graduate,Approved
2334,no,4400000,879, Not Graduate,Approved
2335,no,3100000,665, Not Graduate,Approved
2336,yes,2600000,697, Not Graduate,Approved
2337,no,5500000,867, Graduate,Approved
2338,no,5700000,544, Graduate,Rejected
2339,no,6100000,482, Graduate,Rejected
2340,no,8200000,857, Graduate,Approved
2341,no,6000000,549, Graduate,Rejected
2342,yes,8000000,720, Graduate,Approved
2343,no,2000000,302, Not Graduate,Rejected
2344,yes,1300000,669, Graduate,Approved
2345,no,7000000,591, Graduate,Approved
2346,no,4100000,440, Graduate,Rejected
2347,no,8000000,890, Graduate,Approved
2348,no,8100000,663, Not Graduate,Approved
2349,yes,9500000,433, Graduate,Rejected
2350,no,9200000,317, Graduate,Rejected
2351,no,3900000,360, Graduate,Rejected
2352,no,9100000,727, Graduate,Approved
2353,yes,3000000,685, Graduate,Approved
2354,no,2000000,373, Graduate,Rejected
2355,no,6300000,469, Graduate,Rejected
2356,yes,4100000,548, Not Graduate,Rejected
2357,no,9800000,618, Not Graduate,Approved
2358,no,5200000,658, Graduate,Approved
2359,no,7600000,781, Graduate,Approved
2360,no,9200000,715, Not Graduate,Approved
2361,no,2200000,409, Not Graduate,Rejected
2362,yes,8300000,504, Not Graduate,Rejected
2363,yes,6100000,428, Graduate,Rejected
2364,no,4500000,704, Graduate,Approved
2365,no,6600000,834, Not Graduate,Approved
2366,no,8900000,694, Not Graduate,Approved
2367,yes,3900000,453, Graduate,Rejected
2368,yes,8900000,404, Graduate,Rejected
2369,no,6400000,776, Not Graduate,Approved
2370,yes,9500000,526, Not Graduate,Rejected
2371,yes,300000,641, Graduate,Approved
2372,no,4100000,582, Not Graduate,Approved
2373,no,8100000,778, Graduate,Approved
2374,no,9900000,763, Graduate,Approved
2375,no,4800000,650, Not Graduate,Approved
2376,yes,2900000,820, Graduate,Approved
2377,yes,3500000,824, Not Graduate,Approved
2378,yes,4900000,718, Not Graduate,Approved
2379,yes,5100000,313, Not Graduate,Rejected
2380,no,7300000,751, Graduate,Approved
2381,yes,200000,520, Graduate,Rejected
2382,no,1400000,355, Graduate,Approved
2383,yes,8700000,314, Graduate,Rejected
2384,yes,2800000,728, Not Graduate,Approved
2385,yes,9100000,564, Graduate,Approved
2386,yes,6800000,699, Not Graduate,Approved
2387,yes,5000000,624, Not Graduate,Approved
2388,yes,4400000,795, Graduate,Approved
2389,yes,8400000,703, Not Graduate,Approved
2390,no,7800000,394, Graduate,Rejected
2391,yes,4800000,779, Graduate,Approved
2392,no,3200000,405, Graduate,Rejected
2393,yes,2300000,612, Graduate,Approved
2394,yes,9200000,448, Not Graduate,Rejected
2395,yes,4700000,506, Not Graduate,Rejected
2396,yes,8000000,776, Not Graduate,Approved
2397,yes,2600000,730, Graduate,Approved
2398,no,200000,730, Not Graduate,Approved
2399,no,7300000,345, Graduate,Rejected
2400,no,3300000,847, Not Graduate,Approved
2401,no,8300000,398, Not Graduate,Rejected
2402,yes,4100000,307, Not Graduate,Rejected
2403,no,7300000,852, Not Graduate,Approved
2404,no,9300000,364, Not Graduate,Rejected
2405,yes,4300000,552, Graduate,Approved
2406,no,2600000,421, Not Graduate,Approved
2407,no,2900000,588, Graduate,Approved
2408,yes,900000,763, Graduate,Approved
2409,yes,4900000,823, Not Graduate,Approved
2410,no,7700000,642, Graduate,Approved
2411,no,4700000,647, Graduate,Approved
2412,no,3000000,886, Not Graduate,Approved
2413,no,9700000,518, Not Graduate,Rejected
2414,yes,6900000,515, Graduate,Rejected
2415,yes,3800000,340, Not Graduate,Rejected
2416,yes,600000,521, Not Graduate,Rejected
2417,yes,1200000,330, Not Graduate,Rejected
2418,yes,7800000,474, Not Graduate,Approved
2419,no,9000000,898, Not Graduate,Approved
2420,no,2800000,436, Not Graduate,Rejected
2421,no,7800000,326, Not Graduate,Rejected
2422,yes,4700000,876, Graduate,Approved
2423,no,4600000,597, Graduate,Approved
2424,no,5100000,436, Graduate,Rejected
2425,yes,6100000,640, Not Graduate,Approved
2426,no,6000000,302, Not Graduate,Rejected
2427,no,8400000,476, Not Graduate,Rejected
2428,no,9300000,393, Graduate,Rejected
2429,no,4200000,506, Graduate,Rejected
2430,no,9600000,418, Graduate,Rejected
2431,no,5600000,865, Graduate,Approved
2432,no,7800000,703, Graduate,Approved
2433,yes,4500000,568, Graduate,Approved
2434,no,2400000,425, Graduate,Rejected
2435,no,3900000,305, Not Graduate,Rejected
2436,yes,9600000,456, Graduate,Rejected
2437,no,900000,602, Not Graduate,Approved
2438,yes,1100000,814, Graduate,Approved
2439,no,6400000,640, Not Graduate,Approved
2440,no,4600000,817, Graduate,Approved
2441,no,7600000,361, Graduate,Rejected
2442,no,6800000,839, Not Graduate,Approved
2443,no,7100000,592, Graduate,Approved
2444,yes,6700000,498, Not Graduate,Rejected
2445,yes,5800000,847, Not Graduate,Approved
2446,yes,8600000,643, Graduate,Approved
2447,yes,3500000,389, Graduate,Approved
2448,yes,4800000,381, Graduate,Rejected
2449,yes,6100000,400, Graduate,Rejected
2450,yes,5200000,718, Graduate,Approved
2451,yes,4100000,309, Not Graduate,Rejected
2452,no,3200000,838, Not Graduate,Approved
2453,yes,7500000,678, Not Graduate,Approved
2454,yes,1500000,826, Not Graduate,Approved
2455,yes,1200000,348, Graduate,Rejected
2456,yes,8400000,476, Graduate,Rejected
2457,yes,7900000,666, Not Graduate,Approved
2458,yes,2100000,896, Graduate,Approved
2459,no,2500000,547, Graduate,Rejected
2460,yes,3700000,405, Not Graduate,Approved
2461,no,1100000,498, Graduate,Rejected
2462,no,6500000,779, Graduate,Approved
2463,yes,8200000,403, Not Graduate,Rejected
2464,no,5000000,709, Not Graduate,Approved
2465,no,1500000,507, Not Graduate,Rejected
2466,no,3700000,368, Not Graduate,Rejected
2467,yes,4100000,760, Graduate,Approved
2468,no,7200000,796, Not Graduate,Approved
2469,no,2000000,876, Graduate,Approved
2470,no,2000000,673, Not Graduate,Approved
2471,yes,5100000,747, Graduate,Approved
2472,no,6000000,589, Not Graduate,Approved
2473,no,4900000,382, Graduate,Rejected
2474,yes,900000,900, Not Graduate,Approved
2475,yes,7500000,628, Graduate,Approved
2476,no,6400000,667, Graduate,Approved
2477,yes,8700000,778, Graduate,Approved
2478,yes,7300000,831, Graduate,Approved
2479,no,7400000,320, Graduate,Approved
2480,no,2700000,656, Graduate,Approved
2481,no,3400000,896, Graduate,Approved
2482,yes,2100000,320, Not Graduate,Approved
2483,no,3100000,751, Not Graduate,Approved
2484,no,4700000,523, Not Graduate,Approved
2485,no,3100000,584, Graduate,Approved
2486,no,5700000,630, Not Graduate,Approved
2487,yes,2300000,472, Graduate,Rejected
2488,yes,6600000,802, Not Graduate,Approved
2489,yes,2700000,547, Graduate,Rejected
2490,yes,800000,726, Not Graduate,Approved
2491,no,6600000,712, Graduate,Approved
2492,no,3900000,790, Graduate,Approved
2493,no,200000,396, Not Graduate,Rejected
2494,no,2000000,831, Graduate,Approved
2495,yes,9100000,632, Graduate,Approved
2496,no,4700000,527, Graduate,Rejected
2497,yes,3200000,708, Not Graduate,Approved
2498,no,1700000,829, Not Graduate,Approved
2499,no,2600000,854, Not Graduate,Approved
2500,yes,2700000,899, Not Graduate,Approved
2501,yes,3600000,589, Not Graduate,Approved
2502,yes,7200000,571, Graduate,Approved
2503,yes,2500000,708, Not Graduate,Approved
2504,no,5500000,328, Not Graduate,Rejected
2505,yes,9200000,564, Graduate,Approved
2506,no,9000000,693, Not Graduate,Approved
2507,yes,5900000,626, Not Graduate,Approved
2508,no,5600000,470, Graduate,Rejected
2509,yes,3200000,849, Not Graduate,Approved
2510,no,9100000,547, Not Graduate,Rejected
2511,yes,4600000,417, Not Graduate,Approved
2512,no,7300000,358, Graduate,Rejected
2513,yes,1300000,826, Not Graduate,Approved
2514,no,1800000,836, Not Graduate,Approved
2515,no,500000,509, Graduate,Rejected
2516,yes,5700000,581, Not Graduate,Approved
2517,no,300000,359, Graduate,Approved
2518,yes,2100000,517, Graduate,Rejected
2519,yes,5700000,442, Not Graduate,Rejected
2520,yes,1100000,346, Not Graduate,Rejected
2521,no,9300000,742, Graduate,Approved
2522,yes,3500000,626, Graduate,Approved
2523,yes,8200000,619, Not Graduate,Approved
2524,yes,7500000,734, Not Graduate,Approved
2525,yes,7000000,420, Graduate,Rejected
2526,yes,3900000,600, Not Graduate,Approved
2527,yes,4700000,440, Graduate,Rejected
2528,yes,1700000,820, Not Graduate,Approved
2529,no,2500000,437, Graduate,Rejected
2530,yes,400000,468, Not Graduate,Rejected
2531,yes,2400000,368, Not Graduate,Rejected
2532,no,5700000,871, Graduate,Approved
2533,no,9800000,816, Graduate,Approved
2534,no,9000000,773, Graduate,Approved
2535,no,800000,576, Not Graduate,Approved
2536,no,1600000,673, Graduate,Approved
2537,yes,9800000,760, Graduate,Approved
2538,yes,2900000,678, Not Graduate,Approved
2539,yes,3900000,893, Not Graduate,Approved
2540,yes,3300000,754, Graduate,Approved
2541,yes,700000,617, Graduate,Approved
2542,yes,8400000,661, Not Graduate,Approved
2543,yes,4000000,356, Graduate,Rejected
2544,yes,1900000,811, Not Graduate,Approved
2545,no,3900000,730, Not Graduate,Approved
2546,no,7400000,792, Not Graduate,Approved
2547,yes,5900000,798, Not Graduate,Approved
2548,no,1400000,490, Not Graduate,Rejected
2549,yes,1800000,448, Graduate,Rejected
2550,yes,1000000,525, Graduate,Rejected
2551,no,7400000,415, Graduate,Rejected
2552,no,2700000,496, Graduate,Rejected
2553,yes,3600000,543, Not Graduate,Rejected
2554,no,7000000,520, Graduate,Rejected
2555,yes,5000000,307, Not Graduate,Rejected
2556,no,1800000,502, Graduate,Rejected
2557,yes,4700000,505, Graduate,Rejected
2558,yes,6700000,304, Not Graduate,Approved
2559,no,5800000,719, Not Graduate,Approved
2560,yes,5900000,855, Graduate,Approved
2561,no,6000000,593, Not Graduate,Approved
2562,yes,700000,523, Not Graduate,Rejected
2563,yes,3700000,385, Not Graduate,Rejected
2564,yes,7100000,783, Graduate,Approved
2565,yes,1100000,538, Graduate,Approved
2566,yes,9500000,506, Not Graduate,Rejected
2567,yes,2200000,461, Not Graduate,Approved
2568,yes,5500000,666, Not Graduate,Approved
2569,yes,4400000,561, Not Graduate,Approved
2570,no,5000000,345, Not Graduate,Rejected
2571,yes,6100000,862, Not Graduate,Approved
2572,no,8100000,686, Not Graduate,Approved
2573,yes,7000000,708, Graduate,Approved
2574,no,5600000,656, Not Graduate,Approved
2575,no,1800000,743, Graduate,Approved
2576,no,3600000,408, Graduate,Rejected
2577,no,600000,408, Graduate,Rejected
2578,yes,4900000,439, Graduate,Rejected
2579,yes,3000000,415, Graduate,Rejected
2580,yes,3800000,490, Not Graduate,Rejected
2581,yes,7600000,884, Graduate,Approved
2582,no,7800000,425, Graduate,Rejected
2583,no,6800000,730, Graduate,Approved
2584,yes,5900000,657, Graduate,Approved
2585,no,4900000,480, Not Graduate,Rejected
2586,yes,1100000,356, Not Graduate,Rejected
2587,yes,9800000,629, Not Graduate,Approved
2588,yes,1200000,667, Graduate,Approved
2589,no,4700000,559, Not Graduate,Approved
2590,no,6700000,791, Graduate,Approved
2591,yes,3700000,538, Not Graduate,Rejected
2592,no,7400000,358, Graduate,Rejected
2593,no,3300000,439, Not Graduate,Rejected
2594,yes,4800000,503, Graduate,Rejected
2595,yes,4600000,810, Graduate,Approved
2596,yes,8000000,302, Graduate,Rejected
2597,no,4100000,300, Not Graduate,Rejected
2598,no,2600000,612, Not Graduate,Approved
2599,no,1300000,686, Not Graduate,Approved
2600,yes,2300000,409, Graduate,Rejected
2601,no,300000,492, Graduate,Rejected
2602,yes,7000000,498, Graduate,Rejected
2603,yes,4400000,611, Not Graduate,Approved
2604,yes,5100000,776, Not Graduate,Approved
2605,no,5900000,779, Not Graduate,Approved
2606,yes,7800000,560, Graduate,Approved
2607,yes,2200000,308, Graduate,Rejected
2608,no,5400000,786, Not Graduate,Approved
2609,no,7400000,597, Not Graduate,Approved
2610,no,5800000,811, Graduate,Approved
2611,yes,5800000,862, Graduate,Approved
2612,yes,4800000,369, Not Graduate,Rejected
2613,yes,7400000,687, Not Graduate,Approved
2614,yes,9600000,500, Not Graduate,Rejected
2615,yes,200000,746, Not Graduate,Approved
2616,no,700000,619, Not Graduate,Approved
2617,no,7600000,692, Not Graduate,Approved
2618,yes,1400000,321, Not Graduate,Rejected
2619,yes,3800000,730, Not Graduate,Approved
2620,no,2700000,480, Not Graduate,Rejected
2621,yes,5000000,753, Not Graduate,Approved
2622,yes,9000000,637, Graduate,Approved
2623,no,3700000,483, Graduate,Rejected
2624,yes,300000,315, Not Graduate,Approved
2625,no,1800000,777, Graduate,Approved
2626,no,7900000,402, Graduate,Rejected
2627,yes,2100000,493, Graduate,Rejected
2628,yes,900000,355, Graduate,Approved
2629,no,9900000,557, Graduate,Approved
2630,yes,5600000,606, Not Graduate,Approved
2631,yes,6000000,743, Not Graduate,Approved
2632,no,5700000,579, Not Graduate,Approved
2633,yes,9000000,734, Graduate,Approved
2634,no,7300000,490, Graduate,Rejected
2635,no,5300000,802, Graduate,Approved
2636,yes,3500000,867, Not Graduate,Approved
2637,no,1000000,302, Not Graduate,Rejected
2638,no,5100000,867, Not Graduate,Approved
2639,yes,2900000,312, Graduate,Rejected
2640,no,7600000,762, Not Graduate,Approved
2641,yes,6000000,462, Not Graduate,Rejected
2642,no,6300000,849, Graduate,Approved
2643,no,1900000,592, Not Graduate,Approved
2644,no,600000,507, Graduate,Rejected
2645,yes,4100000,505, Not Graduate,Rejected
2646,yes,800000,467, Not Graduate,Rejected
2647,no,6600000,543, Not Graduate,Rejected
2648,yes,300000,674, Graduate,Approved
2649,no,6100000,717, Graduate,Approved
2650,yes,4800000,666, Not Graduate,Approved
2651,no,4500000,830, Not Graduate,Approved
2652,no,3800000,383, Graduate,Rejected
2653,yes,7000000,584, Graduate,Approved
2654,no,4400000,799, Not Graduate,Approved
2655,no,5300000,510, Graduate,Rejected
2656,yes,2600000,572, Not Graduate,Approved
2657,no,3300000,554, Not Graduate,Approved
2658,yes,1200000,344, Not Graduate,Rejected
2659,no,4300000,881, Graduate,Approved
2660,yes,8400000,514, Not Graduate,Rejected
2661,no,600000,796, Graduate,Approved
2662,yes,4700000,802, Graduate,Approved
2663,no,4200000,375, Graduate,Rejected
2664,no,4300000,871, Graduate,Approved
2665,no,800000,439, Not Graduate,Approved
2666,yes,9300000,438, Not Graduate,Rejected
2667,no,6200000,468, Not Graduate,Rejected
2668,yes,3500000,645, Graduate,Approved
2669,yes,3600000,700, Graduate,Approved
2670,yes,9500000,348, Graduate,Rejected
2671,yes,600000,877, Graduate,Approved
2672,yes,3800000,899, Not Graduate,Approved
2673,yes,1400000,610, Graduate,Approved
2674,no,6300000,742, Not Graduate,Approved
2675,yes,2800000,801, Not Graduate,Approved
2676,yes,5400000,533, Graduate,Approved
2677,yes,6300000,656, Not Graduate,Approved
2678,yes,3900000,785, Graduate,Approved
2679,yes,4200000,332, Graduate,Approved
2680,no,3100000,768, Graduate,Approved
2681,no,3400000,640, Graduate,Approved
2682,no,1500000,885, Not Graduate,Approved
2683,yes,900000,772, Not Graduate,Approved
2684,yes,7800000,665, Graduate,Approved
2685,yes,3500000,454, Not Graduate,Rejected
2686,no,8400000,698, Not Graduate,Approved
2687,yes,6400000,332, Not Graduate,Rejected
2688,no,9600000,536, Not Graduate,Rejected
2689,yes,2100000,796, Not Graduate,Approved
2690,yes,6000000,486, Not Graduate,Rejected
2691,yes,8300000,422, Not Graduate,Rejected
2692,yes,5300000,501, Not Graduate,Rejected
2693,yes,9700000,666, Not Graduate,Approved
2694,yes,8200000,371, Not Graduate,Rejected
2695,no,3400000,312, Graduate,Rejected
2696,no,2800000,753, Graduate,Approved
2697,yes,2400000,740, Not Graduate,Approved
2698,no,8200000,366, Graduate,Rejected
2699,no,4200000,526, Not Graduate,Rejected
2700,yes,5500000,354, Graduate,Rejected
2701,yes,2900000,719, Not Graduate,Approved
2702,no,6300000,774, Not Graduate,Approved
2703,yes,9700000,732, Not Graduate,Approved
2704,no,6500000,862, Not Graduate,Approved
2705,no,4900000,613, Not Graduate,Approved
2706,yes,6900000,447, Graduate,Rejected
2707,yes,1100000,730, Not Graduate,Approved
2708,yes,7800000,568, Not Graduate,Approved
2709,yes,8200000,495, Graduate,Rejected
2710,yes,6700000,854, Not Graduate,Approved
2711,yes,7400000,548, Graduate,Rejected
2712,no,1200000,779, Not Graduate,Approved
2713,no,9500000,564, Not Graduate,Approved
2714,yes,4000000,571, Not Graduate,Approved
2715,yes,8600000,778, Not Graduate,Approved
2716,yes,9100000,808, Graduate,Approved
2717,yes,7100000,770, Not Graduate,Approved
2718,no,9000000,612, Not Graduate,Approved
2719,yes,1400000,819, Graduate,Approved
2720,no,8800000,627, Graduate,Approved
2721,yes,5400000,359, Not Graduate,Rejected
2722,no,6100000,341, Graduate,Rejected
2723,no,1000000,570, Graduate,Approved
2724,yes,7700000,736, Graduate,Approved
2725,yes,6100000,302, Graduate,Rejected
2726,yes,7700000,420, Not Graduate,Rejected
2727,yes,4700000,416, Graduate,Rejected
2728,yes,9100000,836, Graduate,Approved
2729,yes,5800000,528, Graduate,Rejected
2730,no,8500000,405, Not Graduate,Rejected
2731,yes,9900000,783, Graduate,Approved
2732,yes,2000000,636, Not Graduate,Approved
2733,yes,5000000,711, Not Graduate,Approved
2734,yes,3200000,848, Graduate,Approved
2735,yes,8000000,804, Not Graduate,Approved
2736,yes,1200000,892, Not Graduate,Approved
2737,yes,5800000,696, Not Graduate,Approved
2738,no,2500000,888, Graduate,Approved
2739,yes,600000,699, Not Graduate,Approved
2740,no,4900000,865, Graduate,Approved
2741,yes,9400000,383, Graduate,Rejected
2742,no,5300000,368, Graduate,Rejected
2743,no,5100000,607, Not Graduate,Approved
2744,yes,2900000,827, Not Graduate,Approved
2745,no,9100000,672, Graduate,Approved
2746,yes,8800000,708, Not Graduate,Approved
2747,no,2600000,682, Not Graduate,Approved
2748,yes,9700000,741, Graduate,Approved
2749,yes,600000,343, Not Graduate,Rejected
2750,yes,4100000,785, Graduate,Approved
2751,yes,8000000,830, Not Graduate,Approved
2752,no,8800000,696, Graduate,Approved
2753,no,200000,697, Graduate,Approved
2754,yes,3800000,351, Graduate,Approved
2755,no,6800000,556, Graduate,Approved
2756,no,8600000,895, Graduate,Approved
2757,yes,2800000,534, Graduate,Rejected
2758,no,8000000,736, Graduate,Approved
2759,yes,2300000,629, Graduate,Approved
2760,yes,7600000,657, Graduate,Approved
2761,no,2900000,839, Graduate,Approved
2762,no,7900000,589, Not Graduate,Approved
2763,no,1900000,805, Not Graduate,Approved
2764,yes,4600000,729, Not Graduate,Approved
2765,no,2600000,399, Not Graduate,Rejected
2766,no,2700000,413, Not Graduate,Rejected
2767,yes,6300000,321, Graduate,Rejected
2768,yes,2600000,853, Graduate,Approved
2769,yes,7700000,400, Not Graduate,Rejected
2770,yes,7400000,630, Graduate,Approved
2771,yes,7300000,557, Graduate,Approved
2772,no,2900000,358, Graduate,Rejected
2773,yes,6600000,510, Graduate,Rejected
2774,yes,2700000,554, Graduate,Approved
2775,yes,8300000,596, Graduate,Approved
2776,no,4900000,659, Graduate,Approved
2777,yes,7900000,322, Graduate,Rejected
2778,yes,8800000,852, Graduate,Approved
2779,no,4000000,653, Not Graduate,Approved
2780,yes,3900000,737, Graduate,Approved
2781,yes,7700000,583, Graduate,Approved
2782,yes,3800000,873, Graduate,Approved
2783,no,8000000,595, Graduate,Approved
2784,yes,3400000,871, Graduate,Approved
2785,yes,5500000,603, Graduate,Approved
2786,no,7700000,801, Not Graduate,Approved
2787,no,4000000,723, Graduate,Approved
